Капустина Олимпиада Владимировна,92000,178,2560.0,29,75,114,62,70
Карл Арсеньевич Шашков,89000,171,3780.0,50,65,123,90,80
Карл Артемьевич Михайлов,98000,167,3540.0,47,72,120,56,30
Карп Евсеевич Щукин,55000,183,3530.0,35,67,121,52,120
Карп Фадеевич Назаров,99000,179,3690.0,35,89,127,70,50
Карпов Михаил Германович,94000,167,3570.0,47,81,114,89,30
Карпов Назар Федотович,92000,184,3970.0,44,81,123,92,100
Карпов Поликарп Авдеевич,80000,158,3980.0,43,70,111,67,110
Карпов Эраст Бенедиктович,74000,170,3630.0,41,72,117,61,100
Карпов Ярополк Федотович,62000,186,3530.0,49,77,115,64,90
Карпова Регина Аркадьевна,61000,156,2880.0,32,69,101,66,120
Карпова Таисия Александровна,95000,184,2690.0,29,68,116,97,70
Касьян Афанасьевич Кошелев,49000,191,3520.0,44,68,108,78,70
Касьян Демидович Тарасов,52000,160,3700.0,45,82,112,54,90
Ким Власович Щербаков,92000,179,3960.0,49,81,122,76,70
Ким Гавриилович Гришин,60000,178,3680.0,42,83,130,53,80
Ким Яковлевич Колобов,70000,181,3730.0,37,80,139,80,40
Кир Августович Туров,64000,156,3890.0,46,88,126,99,60
Кира Алексеевна Анисимова,91000,179,2760.0,27,86,125,54,70
Кира Аскольдовна Константинова,89000,177,2710.0,25,65,115,71,110
Кира Валериевна Мартынова,91000,164,2980.0,28,79,119,81,90
Кира Викторовна Макарова,71000,184,2870.0,28,90,137,87,40
Кира Геннадиевна Новикова,50000,178,2610.0,33,74,125,55,120
Кира Дмитриевна Тарасова,55000,188,2770.0,28,78,123,56,60
Кира Леоновна Евдокимова,90000,194,2790.0,30,88,137,73,40
Кира Натановна Гурьева,64000,171,2900.0,31,69,113,63,100
Кира Николаевна Ширяева,96000,181,2580.0,32,60,119,64,70
Кира Оскаровна Беспалова,91000,179,2660.0,28,78,121,67,50
Кира Рудольфовна Титова,58000,188,2770.0,27,68,120,70,60
Кира Семеновна Кузнецова,52000,159,2560.0,29,63,120,59,30
Кира Федоровна Герасимова,78000,183,2790.0,26,90,131,56,110
Кира Федоровна Фадеева,97000,193,2500.0,30,61,137,98,110
Кира Эльдаровна Беляева,65000,155,2740.0,27,85,136,57,110
Кирилл Германович Поляков,59000,171,3580.0,47,63,137,82,70
Кирилл Марсович Наумов,100000,166,3930.0,42,60,101,51,30
Кирилл Тимурович Зимин,72000,180,3950.0,36,80,112,70,30
Кириллов Всеслав Ефстафьевич,46000,193,3860.0,46,69,136,89,90
Кириллов Ефим Анатольевич,66000,170,3950.0,47,76,139,97,70
Кириллов Каллистрат Жоресович,78000,176,3730.0,44,75,100,100,80
Кириллов Петр Евстигнеевич,80000,175,3730.0,50,70,122,67,110
Кириллов Ратмир Харламович,100000,170,3880.0,35,62,100,68,90
Кириллова Евдокия Сергеевна,56000,168,2940.0,26,72,118,98,120
Кириллова Евфросиния Ильинична,92000,159,2970.0,28,86,101,99,60
Кириллова Зоя Святославовна,89000,177,2820.0,30,70,116,91,90
Кириллова Ирина Романовна,82000,157,2710.0,28,60,103,83,60
Кириллова Лидия Афанасьевна,58000,178,2620.0,32,71,122,60,70
Кириллова Майя Афанасьевна,57000,184,2750.0,25,64,107,66,110
Кириллова Октябрина Тарасовна,88000,169,2970.0,27,84,120,71,100
Кириллова Синклитикия Георгиевна,81000,194,2570.0,28,72,111,71,120
Кириллова София Аркадьевна,52000,157,2950.0,31,62,118,75,100
Киселев Богдан Германович,82000,157,3570.0,39,75,124,92,100
Киселев Евграф Жоресович,93000,188,3630.0,38,72,137,95,70
Киселев Карп Ефремович,51000,164,3790.0,42,85,128,85,60
Киселев Мир Изотович,50000,190,3800.0,43,61,129,97,90
Киселев Семен Жоресович,50000,184,3540.0,48,85,134,57,80
Киселев Трифон Иосифович,80000,159,3580.0,42,68,103,89,110
Киселев Федор Андреевич,71000,184,3990.0,37,86,121,76,30
Киселева Агата Викторовна,67000,159,2740.0,29,74,125,99,80
Киселева Вера Олеговна,83000,179,2860.0,29,75,107,88,70
Киселева Зинаида Святославовна,82000,176,2850.0,25,80,101,71,100
Киселева Лариса Яковлевна,62000,170,2850.0,25,71,135,94,90
Киселева Любовь Анатольевна,96000,192,2580.0,28,81,117,69,100
Киселева Майя Семеновна,74000,163,2610.0,32,68,134,72,80
Киселева Оксана Семеновна,71000,177,2940.0,27,70,124,51,80
Киселева Ольга Александровна,78000,174,2540.0,33,70,120,58,50
Киселева Ольга Викторовна,78000,180,2900.0,26,88,125,68,80
Киселева София Рубеновна,82000,161,2780.0,32,86,104,94,30
Клавдий Абрамович Лаврентьев,57000,182,3740.0,36,65,137,77,50
Клавдий Арсенович Евдокимов,74000,161,3940.0,41,67,104,67,70
Клавдий Димитриевич Гусев,63000,169,3620.0,37,73,126,50,80
Клавдий Феликсович Фокин,49000,173,3560.0,40,72,119,57,40
Клавдия Андреевна Агафонова,99000,182,2840.0,26,64,108,71,110
Клавдия Владимировна Михеева,51000,159,2980.0,30,60,137,66,110
Клавдия Евгеньевна Аксенова,47000,192,2620.0,31,72,102,74,90
Клавдия Егоровна Лапина,65000,190,2600.0,32,66,116,68,40
Клавдия Игоревна Калинина,99000,165,2740.0,25,79,132,86,100
Клавдия Львовна Гордеева,74000,177,2890.0,28,73,112,57,30
Клавдия Львовна Филиппова,53000,165,2560.0,27,85,103,54,40
Клавдия Робертовна Сазонова,100000,173,2750.0,29,80,131,55,100
Клавдия Романовна Русакова,98000,178,2550.0,31,67,120,54,100
Клавдия Станиславовна Шубина,81000,194,2690.0,30,87,103,59,80
Клавдия Тимуровна Веселова,87000,171,2940.0,32,76,121,93,60
Клавдия Федоровна Колобова,47000,172,2730.0,28,86,118,67,60
Клавдия Федоровна Самсонова,92000,165,2790.0,27,84,140,52,90
Клавдия Филипповна Одинцова,66000,190,2760.0,28,74,135,95,110
Клавдия Харитоновна Логинова,67000,188,2980.0,30,84,101,85,30
Климент Антипович Колесников,94000,193,3720.0,47,79,133,59,30
Климент Федосьевич Зимин,90000,166,3520.0,45,69,115,94,100
Климент Феофанович Сидоров,77000,182,3900.0,44,84,125,54,70
Князев Аркадий Арсеньевич,83000,177,3690.0,38,81,136,59,120
Князев Касьян Ефремович,54000,181,3730.0,40,90,131,90,80
Князев Поликарп Игнатович,72000,172,3590.0,37,86,133,86,50
Князев Самуил Гаврилович,70000,194,3970.0,40,85,131,53,110
Князев Святослав Евстигнеевич,58000,191,3710.0,40,70,101,82,80
Князева Александра Кузьминична,65000,178,2640.0,32,80,103,80,60
Князева Анжела Павловна,74000,188,2810.0,31,83,121,52,60
Князева Елизавета Сергеевна,47000,181,2610.0,31,87,117,60,100
Князева Мария Кирилловна,45000,168,2530.0,31,77,104,71,60
Князева Милица Романовна,74000,191,2680.0,26,84,112,74,120
Князева Пелагея Николаевна,80000,180,2650.0,32,87,129,55,90
Князева Прасковья Анатольевна,63000,168,2540.0,33,62,122,90,70
Князева Фёкла Андреевна,51000,160,2870.0,25,89,107,91,110
Князева Эмилия Наумовна,68000,190,2950.0,27,68,111,88,40
Ковалев Викторин Феоктистович,47000,155,3980.0,45,78,139,67,50
Ковалев Дементий Валерианович,85000,187,3860.0,41,81,126,61,30
Ковалев Максим Устинович,66000,167,3630.0,36,69,126,94,100
Ковалева Лариса Павловна,89000,184,2560.0,29,70,140,78,30
Ковалева Любовь Мироновна,46000,156,2660.0,25,74,130,71,50
Ковалева Любовь Станиславовна,94000,189,2510.0,32,84,100,69,90
Ковалева Светлана Михайловна,99000,186,2530.0,29,76,101,69,90
Козлов Аркадий Гаврилович,78000,178,3920.0,35,62,117,71,90
Козлов Ефим Зиновьевич,84000,177,3780.0,47,72,105,78,90
Козлов Наум Фокич,56000,179,3890.0,35,68,132,85,90
Козлов Потап Арсеньевич,61000,173,3780.0,36,81,119,81,40
Козлова Алла Валериевна,65000,183,2510.0,31,84,139,57,40
Козлова Иванна Павловна,78000,167,2960.0,29,77,123,90,50
Козлова Ольга Олеговна,74000,169,2610.0,32,71,113,91,60
Колесников Андрей Устинович,73000,167,3770.0,50,61,114,97,40
Колесникова Акулина Станиславовна,55000,160,2870.0,25,90,131,74,30
Колесникова Валерия Натановна,87000,170,2630.0,29,81,105,78,120
Колесникова Евгения Андреевна,71000,191,2660.0,27,88,119,59,120
Колесникова Евдокия Вениаминовна,65000,187,2630.0,29,70,112,50,120
Колесникова Иванна Семеновна,65000,172,2670.0,29,70,105,51,110
Колесникова Ксения Юрьевна,100000,179,2650.0,27,77,136,66,30
Колесникова Ольга Вадимовна,85000,185,2890.0,26,70,111,70,90
Колобов Борислав Гертрудович,82000,185,3720.0,36,67,131,86,110
Колобов Будимир Давыдович,96000,162,3750.0,35,69,105,79,70
Колобов Евгений Викторович,57000,175,3960.0,46,72,112,52,30
Колобов Казимир Вилорович,71000,162,3640.0,44,81,116,65,60
Колобов Олег Антипович,99000,166,3910.0,45,71,109,85,30
Колобов Остромир Андреевич,50000,164,3600.0,49,75,106,64,110
Колобов Тит Ефстафьевич,84000,160,3780.0,50,85,134,73,50
Колобов Эрнест Антонович,98000,169,3570.0,39,82,136,62,30
Колобова Агафья Ниловна,88000,186,2520.0,33,64,111,55,60
Колобова Лариса Павловна,54000,173,2700.0,28,79,114,73,70
Колобова Лукия Викторовна,77000,181,2720.0,28,69,115,52,90
Колобова Нина Эдуардовна,61000,170,2740.0,25,77,105,60,90
Колобова Ольга Архиповна,80000,190,2850.0,27,87,140,84,80
Колобова Светлана Руслановна,94000,189,2520.0,31,70,118,63,40
Колобова Татьяна Кузьминична,61000,164,2590.0,30,63,135,65,60
Комаров Аполлинарий Чеславович,70000,156,3570.0,41,83,101,78,110
Комаров Арсений Артёмович,96000,161,3690.0,36,61,116,59,100
Комаров Кузьма Ефимович,84000,160,4000.0,50,72,139,93,110
Комаров Парфен Юльевич,64000,177,3600.0,44,72,134,57,90
Комаров Сидор Глебович,58000,166,3770.0,37,72,122,85,80
Комаров Эрнст Борисович,84000,169,3900.0,48,62,121,98,50
Комарова Анна Кузьминична,53000,180,2630.0,33,72,139,93,70
Комарова Глафира Игоревна,73000,188,2750.0,29,83,113,52,30
Комиссаров Ананий Тимурович,68000,165,3960.0,48,86,135,69,40
Комиссаров Андроник Фомич,67000,173,3790.0,42,60,104,83,110
Комиссаров Борис Евсеевич,88000,163,3920.0,37,63,130,69,60
Комиссаров Захар Арсеньевич,77000,166,3770.0,38,63,130,91,30
Комиссаров Порфирий Вилорович,79000,162,3520.0,46,84,102,53,100
Комиссарова Глафира Робертовна,58000,174,2960.0,32,62,139,51,50
Кондрат Валерьянович Филатов,77000,185,3940.0,50,66,122,67,40
Кондрат Владленович Романов,89000,178,3540.0,37,63,121,82,100
Кондрат Герасимович Туров,79000,174,3960.0,36,66,131,80,100
Кондратий Александрович Виноградов,84000,167,3720.0,43,76,123,81,120
Кондратий Бенедиктович Третьяков,83000,165,3590.0,36,69,113,68,50
Кондратий Елисеевич Новиков,85000,181,3840.0,47,87,110,65,100
Кондратий Зиновьевич Устинов,87000,167,3910.0,37,75,133,96,60
Кондратьев Демид Фомич,46000,167,3790.0,37,84,127,65,30
Кондратьев Евсей Всеволодович,72000,190,3970.0,38,66,139,100,60
Кондратьев Мефодий Данилович,90000,172,3990.0,43,87,113,97,100
Кондратьев Наум Викторович,59000,171,3800.0,36,76,122,67,30
Кондратьев Павел Трофимович,65000,178,3610.0,45,71,118,65,30
Кондратьев Пимен Яковлевич,46000,188,3960.0,38,77,124,54,70
Кондратьев Чеслав Артёмович,58000,156,3800.0,41,78,112,98,90
Кондратьев Эммануил Жанович,96000,179,3510.0,46,70,100,88,80
Кондратьева Анна Никифоровна,50000,176,2720.0,27,71,106,65,40
Кондратьева Вера Алексеевна,97000,187,2620.0,32,90,139,90,80
Кондратьева Евфросиния Аркадьевна,65000,190,2610.0,32,79,113,67,110
Кондратьева Мария Андреевна,51000,175,2790.0,28,70,134,77,70
Кондратьева Юлия Эдуардовна,78000,171,2590.0,29,69,100,95,70
Коновалов Аникита Андреевич,83000,195,3650.0,48,88,123,88,120
Коновалов Вячеслав Игнатьевич,85000,178,3770.0,42,74,123,64,100
Коновалов Гедеон Арсеньевич,98000,180,3940.0,35,71,103,85,60
Коновалов Христофор Феофанович,95000,193,3640.0,36,83,140,96,120
Коновалов Ярослав Бориславович,73000,163,3600.0,50,89,103,60,60
Коновалова Варвара Аркадьевна,91000,188,2750.0,28,82,131,94,80
Коновалова Вера Тимуровна,53000,164,2890.0,29,84,124,79,100
Коновалова Лидия Кирилловна,83000,157,2570.0,30,60,100,83,30
Коновалова Наина Игоревна,62000,163,2500.0,26,90,133,79,110
Коновалова Прасковья Валентиновна,63000,184,2980.0,26,81,114,99,30
Коновалова Фаина Станиславовна,78000,172,2990.0,27,75,108,78,50
Конон Денисович Белов,70000,155,3770.0,41,63,121,91,90
Конон Евсеевич Лукин,73000,169,3740.0,36,87,132,64,110
Конон Ефимьевич Веселов,92000,156,3710.0,37,65,112,82,60
Конон Жоресович Пахомов,64000,175,3920.0,45,64,112,58,40
Кононов Адриан Виленович,50000,172,3630.0,36,73,136,89,70
Кононов Игорь Еремеевич,76000,193,3720.0,50,89,132,62,70
Кононов Карл Федосьевич,79000,172,3570.0,47,77,122,88,100
Кононов Любосмысл Архипович,85000,171,3630.0,35,75,130,59,110
Кононов Мефодий Аксёнович,57000,184,3580.0,50,75,130,89,60
Кононов Милан Димитриевич,72000,163,3860.0,43,66,127,88,90
Кононов Наркис Демидович,90000,171,3880.0,46,87,132,93,40
Кононов Савватий Теймуразович,87000,171,3570.0,41,69,111,72,90
Кононова Анастасия Геннадиевна,60000,169,2740.0,32,87,107,97,90
Кононова Людмила Семеновна,79000,155,2650.0,25,79,128,68,80
Кононова Октябрина Никифоровна,83000,157,2750.0,33,80,134,76,50
Кононова Олимпиада Робертовна,71000,193,2660.0,32,65,113,100,50
Константин Анисимович Мамонтов,88000,165,3860.0,45,79,106,69,80
Константин Владиленович Котов,61000,174,3560.0,44,64,125,62,80
Константин Вячеславович Баранов,58000,194,3520.0,35,61,130,83,90
Константин Герасимович Семенов,89000,181,3960.0,49,62,102,70,50
Константин Ефстафьевич Евсеев,89000,182,3990.0,46,61,122,62,120
Константин Фадеевич Савин,52000,191,3850.0,42,66,120,83,120
Константин Эдгарович Сидоров,73000,157,3920.0,36,67,111,96,50
Константинов Геннадий Харлампович,70000,159,3790.0,50,76,107,100,50
Константинов Изяслав Игоревич,86000,173,3920.0,37,62,112,84,60
Константинов Корнил Владиславович,96000,172,3770.0,48,79,104,64,70
Константинов Савелий Бенедиктович,56000,171,3750.0,46,85,111,63,70
Константинов Святослав Вилорович,59000,162,3850.0,48,75,100,57,30
Константинов Ульян Гурьевич,95000,185,3900.0,45,81,128,90,40
Константинов Януарий Ильясович,71000,188,3590.0,38,70,105,51,100
Константинова Алина Кузьминична,98000,194,2780.0,25,62,127,75,120
Константинова Алина Эдуардовна,53000,170,2840.0,25,77,120,51,70
Константинова Валентина Вениаминовна,46000,178,2550.0,30,69,114,88,120
Константинова Глафира Феликсовна,83000,173,2530.0,29,89,129,95,40
Константинова Светлана Ильинична,99000,181,2910.0,25,62,110,91,40
Копылов Авдей Тарасович,57000,181,3690.0,41,65,109,62,70
Копылов Василий Захарьевич,55000,160,3620.0,37,88,103,57,70
Копылов Милан Марсович,92000,190,3550.0,42,88,137,52,120
Копылов Трифон Эдуардович,99000,182,3560.0,38,83,123,51,70
Копылов Трофим Терентьевич,78000,192,3910.0,42,90,111,90,30
Копылова Глафира Ефимовна,97000,177,2590.0,27,77,116,57,60
Копылова Иванна Георгиевна,46000,168,2690.0,25,64,128,78,60
Копылова Лидия Михайловна,67000,180,2670.0,27,73,113,62,100
Копылова Майя Вячеславовна,97000,166,2720.0,30,73,122,55,30
Копылова Светлана Федоровна,53000,185,2940.0,26,70,114,76,120
Копылова Феврония Кузьминична,71000,192,2640.0,29,65,117,52,120
Корнил Глебович Тетерин,55000,156,3910.0,36,86,104,90,30
Корнил Юльевич Горбунов,84000,163,3540.0,35,74,103,69,30
Корнилов Андрей Геннадиевич,74000,170,3750.0,44,79,104,94,80
Корнилов Велимир Исидорович,48000,163,3960.0,44,73,127,53,100
Корнилов Иларион Демидович,79000,174,3710.0,49,78,119,51,70
Корнилов Милован Герасимович,59000,195,3980.0,48,90,105,64,50
Корнилов Онуфрий Игнатович,88000,173,3550.0,42,74,102,59,30
Корнилов Светозар Брониславович,98000,155,3570.0,43,86,100,64,30
Корнилова Валентина Львовна,83000,186,2610.0,25,70,125,87,70
Корнилова Зоя Вячеславовна,73000,175,2660.0,30,87,137,52,60
Корнилова Раиса Вадимовна,88000,193,2730.0,33,71,132,71,110
Корнилова Фёкла Аркадьевна,78000,185,2980.0,30,70,135,84,40
Королев Аникей Изотович,88000,157,3650.0,45,84,120,80,100
Королев Евдоким Игнатович,84000,165,3760.0,45,83,112,63,50
Королев Захар Васильевич,89000,173,3610.0,44,84,114,61,80
Королев Зосима Даниилович,98000,195,3680.0,41,68,106,86,80
Королев Исай Иосифович,46000,156,3860.0,41,67,113,72,60
Королев Ладислав Арсенович,76000,168,3830.0,35,84,131,87,100
Королев Павел Ааронович,91000,183,3660.0,42,84,123,77,110
Королев Фадей Иларионович,84000,181,3810.0,46,68,114,93,50
Королева Валерия Алексеевна,78000,184,2540.0,30,85,102,81,50
Королева Вера Вениаминовна,92000,167,2570.0,29,83,104,94,80
Королева Глафира Егоровна,90000,175,2980.0,32,66,112,97,40
Королева Лариса Аскольдовна,91000,193,2830.0,27,71,126,56,60
Костин Авдей Егорович,56000,159,3910.0,39,67,104,52,50
Костина Иванна Ефимовна,52000,175,2950.0,32,62,101,52,100
Костина Наталья Ефимовна,88000,162,2540.0,33,63,112,67,30
Котов Андроник Виленович,85000,184,3650.0,50,84,129,62,110
Котов Боян Федосьевич,49000,160,3590.0,36,66,137,68,70
Котов Лука Давыдович,78000,180,3830.0,46,87,107,52,90
Котов Лука Тарасович,78000,180,3520.0,38,82,127,72,30
Котов Савелий Алексеевич,49000,177,3810.0,38,73,138,95,40
Котова Жанна Васильевна,92000,159,2680.0,31,80,100,77,70
Котова Ираида Павловна,98000,186,2960.0,31,72,128,70,60
Котова Кира Афанасьевна,59000,170,2750.0,27,80,126,58,110
Котова Надежда Рудольфовна,92000,183,2620.0,28,66,121,72,40
Котова Нина Анатольевна,64000,186,2910.0,25,86,137,99,90
Котова Оксана Дмитриевна,99000,155,2980.0,28,79,107,80,120
Котова Тамара Анатольевна,51000,170,2770.0,27,90,131,83,30
Кошелев Арсений Арсеньевич,47000,155,3720.0,49,76,133,73,90
Кошелев Ким Данилович,100000,161,3510.0,39,89,115,98,60
Кошелев Нифонт Фокич,94000,192,3820.0,50,76,120,99,90
Кошелев Устин Вилорович,48000,163,3760.0,44,61,118,65,30
Кошелева Милица Руслановна,79000,164,2660.0,27,64,114,100,60
Кошелева Нинель Михайловна,86000,179,2570.0,33,61,127,98,50
Кошелева Феврония Яковлевна,89000,182,2870.0,33,65,105,84,70
Красильников Велимир Феодосьевич,53000,188,3950.0,42,71,106,56,120
Красильников Вышеслав Филиппович,76000,175,3890.0,36,78,101,70,80
Красильников Гостомысл Антонович,86000,187,3640.0,50,82,132,91,30
Красильников Остап Алексеевич,63000,192,3900.0,50,85,115,87,40
Красильников Севастьян Игнатьевич,86000,186,3580.0,36,78,118,58,120
Красильников Эрнст Вячеславович,70000,181,3700.0,48,69,119,60,120
Красильникова Валерия Юрьевна,59000,188,2990.0,26,89,120,76,30
Красильникова Иванна Валентиновна,96000,182,2600.0,29,71,114,50,90
Красильникова Наина Семеновна,64000,174,2780.0,31,82,105,92,40
Красильникова Раиса Антоновна,47000,183,2520.0,28,68,130,82,90
Красильникова Фёкла Никифоровна,48000,159,2740.0,32,81,130,71,50
Крылов Авксентий Изотович,96000,173,3790.0,49,63,112,57,70
Крылов Афанасий Теймуразович,72000,189,3780.0,46,77,119,51,30
Крылов Бажен Владиславович,45000,185,3550.0,50,76,134,97,100
Крылов Викторин Зиновьевич,61000,171,3930.0,44,76,133,64,50
Крылов Игнатий Ефремович,79000,156,3690.0,47,69,128,57,90
Крылов Ипатий Измаилович,54000,186,3800.0,46,62,125,68,120
Крылов Максимильян Ааронович,68000,159,3650.0,39,72,101,89,80
Крылов Пимен Федотович,98000,163,3690.0,48,66,111,73,120
Крылов Фотий Григорьевич,70000,185,3620.0,36,77,140,62,30
Крылов Ярослав Антипович,55000,170,3850.0,46,67,100,68,120
Крылова Анжелика Афанасьевна,76000,176,2550.0,29,87,111,93,120
Крылова Вера Вениаминовна,63000,158,2740.0,31,75,106,73,70
Крылова Мария Афанасьевна,48000,171,2960.0,26,83,109,60,70
Крылова Фёкла Кузьминична,80000,172,2660.0,29,78,120,91,80
Крюков Амвросий Харлампьевич,93000,178,3880.0,36,89,132,53,90
Крюков Ананий Игнатьевич,81000,183,4000.0,42,69,138,79,30
Крюков Артем Федосеевич,60000,174,3980.0,48,77,129,79,50
Крюков Игнатий Ааронович,78000,194,3600.0,47,71,103,80,120
Крюков Пантелеймон Эдгарович,49000,162,3990.0,44,88,140,60,110
Крюков Ростислав Ильясович,88000,181,3870.0,46,89,126,82,60
Крюков Сидор Вилорович,76000,186,3950.0,39,84,103,79,120
Крюкова Анжелика Владиславовна,95000,176,2580.0,31,64,116,65,80
Крюкова Ирина Харитоновна,80000,175,2730.0,30,65,113,90,100
Крюкова Марфа Львовна,79000,166,2630.0,28,69,139,87,100
Крюкова Октябрина Степановна,80000,155,2770.0,27,82,105,68,120
Ксения Алексеевна Овчинникова,47000,187,3000.0,29,72,135,94,110
Ксения Архиповна Захарова,63000,193,2930.0,33,61,104,70,30
Ксения Болеславовна Лобанова,89000,178,2680.0,25,67,111,54,100
Ксения Викторовна Николаева,65000,164,2510.0,25,63,111,56,90
Ксения Владимировна Шашкова,75000,170,2710.0,28,78,106,78,60
Ксения Вячеславовна Уварова,56000,173,2720.0,27,63,128,71,70
Ксения Геннадиевна Афанасьева,67000,184,2760.0,29,75,129,70,50
Ксения Геннадиевна Галкина,94000,177,2500.0,33,89,120,62,100
Ксения Захаровна Анисимова,97000,167,2690.0,26,74,118,75,50
Ксения Кирилловна Фомина,50000,177,2930.0,26,75,128,69,60
Ксения Леонидовна Веселова,88000,159,2910.0,31,88,136,69,30
Ксения Львовна Котова,46000,194,2710.0,33,83,128,78,60
Ксения Николаевна Беляева,79000,167,2650.0,30,87,131,69,30
Ксения Петровна Исакова,84000,195,2670.0,32,81,111,71,30
Ксения Сергеевна Кабанова,54000,164,2820.0,29,78,120,57,60
Ксения Эдуардовна Беспалова,66000,167,2750.0,29,64,115,57,90
Ксения Эдуардовна Гусева,69000,191,2740.0,26,71,115,89,90
Кудрявцев Давыд Бориславович,45000,158,3720.0,39,70,121,74,50
Кудрявцев Ерофей Антонович,45000,158,3790.0,44,73,115,66,90
Кудрявцев Ефрем Захарьевич,75000,185,3990.0,44,86,133,66,40
Кудрявцев Мечислав Филатович,67000,171,3830.0,39,69,107,88,100
Кудрявцев Олег Матвеевич,93000,193,3600.0,44,84,140,83,90
Кудрявцев Орест Игнатович,85000,164,3620.0,37,73,102,94,30
Кудрявцев Родион Арсенович,83000,178,3890.0,47,71,128,61,60
Кудрявцева Полина Матвеевна,48000,186,2760.0,26,68,120,71,90
Кудряшов Архип Антипович,96000,164,3880.0,35,71,136,70,80
Кудряшов Капитон Валерьевич,49000,192,3910.0,38,74,100,89,60
Кудряшова Алина Максимовна,80000,155,2770.0,29,74,117,94,100
Кудряшова Анна Даниловна,88000,160,2620.0,30,85,134,50,40
Кудряшова Галина Руслановна,51000,168,2620.0,32,63,114,76,70
Кудряшова Евпраксия Юрьевна,80000,170,2660.0,33,87,126,92,60
Кудряшова Ксения Георгиевна,87000,180,2910.0,32,82,110,88,90
Кудряшова Прасковья Александровна,60000,155,2810.0,28,74,127,55,30
Кудряшова Ульяна Дмитриевна,94000,155,2880.0,32,83,111,62,50
Кузнецов Аггей Аксёнович,72000,195,3780.0,45,81,119,91,50
Кузнецов Амос Исидорович,100000,159,3620.0,48,81,107,67,50
Кузнецов Варфоломей Юльевич,97000,155,3570.0,40,84,107,51,90
Кузнецов Конон Дмитриевич,74000,175,3650.0,47,86,105,84,120
Кузнецов Селиван Юльевич,98000,185,3980.0,49,60,116,67,110
Кузнецов Сигизмунд Гаврилович,81000,169,3790.0,35,61,128,97,110
Кузнецов Феликс Вилорович,58000,180,3600.0,44,73,119,66,70
Кузнецова Алина Андреевна,86000,157,2660.0,30,64,128,68,50
Кузнецова Вероника Матвеевна,52000,155,2610.0,31,60,140,68,40
Кузнецова Екатерина Романовна,72000,169,2620.0,25,76,114,70,40
Кузнецова Зинаида Станиславовна,70000,169,2520.0,29,90,126,65,80
Кузнецова Марфа Борисовна,60000,157,2630.0,32,68,105,66,70
Кузнецова Пелагея Болеславовна,85000,169,2710.0,32,63,123,58,40
Кузнецова Таисия Андреевна,89000,165,2570.0,32,73,129,65,40
Кузьма Дорофеевич Блинов,58000,156,2970.0,32,70,105,72,60
Кузьма Ермолаевич Фомичев,54000,173,2680.0,30,65,101,66,100
Кузьма Иларионович Зимин,100000,163,2510.0,30,65,131,95,80
Кузьма Филимонович Дмитриев,87000,165,2940.0,32,82,132,78,80
Кузьмин Василий Гурьевич,72000,161,3940.0,48,74,123,78,120
Кузьмин Игнатий Димитриевич,93000,193,3860.0,40,81,116,71,30
Кузьмин Панкратий Жанович,97000,182,3950.0,39,79,106,50,80
Кузьмина Ия Георгиевна,51000,168,2710.0,25,73,129,68,80
Кузьмина Светлана Романовна,76000,165,2600.0,29,67,121,100,110
Кузьмина Фёкла Анатольевна,93000,178,2900.0,27,90,105,91,90
Кулагин Антонин Ефстафьевич,77000,191,3600.0,44,87,118,90,120
Кулагин Галактион Егорович,98000,191,3700.0,42,86,138,69,40
Кулагин Зосима Тарасович,86000,169,3720.0,44,66,135,53,40
Кулагин Константин Бенедиктович,97000,193,3770.0,35,68,120,95,100
Кулагин Максим Тарасович,56000,167,3560.0,43,67,131,89,100
Кулагин Савва Богданович,94000,193,3960.0,44,66,140,63,100
Кулагина Анжелика Оскаровна,56000,173,2580.0,29,63,136,77,120
Кулагина Евпраксия Харитоновна,82000,177,2530.0,28,83,126,76,40
Кулагина Наина Болеславовна,91000,178,2740.0,29,76,112,80,100
Кулагина Ольга Оскаровна,49000,158,2910.0,25,60,121,87,30
Кулагина Ульяна Даниловна,70000,187,2630.0,27,82,111,89,60
Кулаков Доброслав Иларионович,78000,182,3790.0,45,83,136,53,110
Кулаков Кузьма Игоревич,54000,167,3590.0,39,85,101,94,60
Кулаков Олимпий Арсеньевич,97000,192,3950.0,37,79,125,87,30
Кулаков Святослав Дорофеевич,83000,184,3600.0,41,61,126,91,40
Кулакова Александра Григорьевна,72000,189,2940.0,25,68,103,51,80
Кулакова Зоя Ефимовна,79000,183,2530.0,25,65,134,67,30
Кулакова Лидия Олеговна,72000,186,2900.0,27,63,110,94,60
Куликов Боян Тихонович,47000,175,3830.0,43,76,136,69,70
Куликов Виктор Геннадиевич,71000,169,3520.0,47,65,115,96,100
Куликов Никодим Анатольевич,94000,176,3650.0,48,78,106,81,100
Куликов Феофан Витальевич,93000,171,3850.0,46,64,125,87,110
Куликов Фирс Ефимович,58000,176,3810.0,37,70,123,96,90
Куликов Флорентин Ярославович,55000,195,3530.0,40,89,128,50,40
Куликова Жанна Аскольдовна,54000,195,2880.0,29,64,140,62,110
Куликова Клавдия Юльевна,46000,168,2770.0,26,64,100,66,120
Куликова Любовь Рубеновна,65000,174,2930.0,29,89,114,62,70
Куликова Марфа Альбертовна,53000,155,2750.0,32,62,112,93,50
